film,filmLabel,year,boxOffice,isAdaptation,period
http://www.wikidata.org/entity/Q27964337,Peter Rabbit,2018,351300000,1,After 2010
http://www.wikidata.org/entity/Q27964337,Peter Rabbit,2018,351300000,1,After 2010
http://www.wikidata.org/entity/Q27985819,Spider-Man: Far From Home,2019,390532085,0,After 2010
http://www.wikidata.org/entity/Q27985819,Spider-Man: Far From Home,2019,390532085,0,After 2010
http://www.wikidata.org/entity/Q27985819,Spider-Man: Far From Home,2019,390532085,0,After 2010
http://www.wikidata.org/entity/Q27985819,Spider-Man: Far From Home,2019,390532085,0,After 2010
http://www.wikidata.org/entity/Q27985819,Spider-Man: Far From Home,2019,390532085,0,After 2010
http://www.wikidata.org/entity/Q27985819,Spider-Man: Far From Home,2019,390532085,0,After 2010
http://www.wikidata.org/entity/Q28657013,Black Adam,2022,392952111,1,After 2010
http://www.wikidata.org/entity/Q28657013,Black Adam,2022,392952111,1,After 2010
http://www.wikidata.org/entity/Q28657013,Black Adam,2022,392952111,1,After 2010
http://www.wikidata.org/entity/Q28667216,The Last Warrior,2017,397995156,0,After 2010
http://www.wikidata.org/entity/Q28667216,The Last Warrior,2017,397995156,0,After 2010
http://www.wikidata.org/entity/Q28667216,The Last Warrior,2019,397995156,0,After 2010
http://www.wikidata.org/entity/Q29226331,Guardians of the Galaxy Vol. 3,2023,358995815,1,After 2010
http://www.wikidata.org/entity/Q29588607,Spider-Man: Into the Spider-Verse,2018,363800000,0,After 2010
http://www.wikidata.org/entity/Q29588607,Spider-Man: Into the Spider-Verse,2018,363800000,0,After 2010
http://www.wikidata.org/entity/Q29588607,Spider-Man: Into the Spider-Verse,2018,363800000,0,After 2010
http://www.wikidata.org/entity/Q29588607,Spider-Man: Into the Spider-Verse,2018,363800000,0,After 2010
http://www.wikidata.org/entity/Q29588607,Spider-Man: Into the Spider-Verse,2018,363800000,0,After 2010
http://www.wikidata.org/entity/Q29588607,Spider-Man: Into the Spider-Verse,2018,363800000,0,After 2010
http://www.wikidata.org/entity/Q29588607,Spider-Man: Into the Spider-Verse,2019,363800000,0,After 2010
http://www.wikidata.org/entity/Q29588607,Spider-Man: Into the Spider-Verse,2019,363800000,0,After 2010
http://www.wikidata.org/entity/Q29841731,The Nun,2018,365600000,0,After 2010
http://www.wikidata.org/entity/Q31827235,What Men Talk About. Continuation,2018,392000000,0,After 2010
http://www.wikidata.org/entity/Q36951175,Mamma Mia! Here We Go Again,2018,394700000,0,After 2010
http://www.wikidata.org/entity/Q36951175,Mamma Mia! Here We Go Again,2018,394700000,0,After 2010
http://www.wikidata.org/entity/Q36951175,Mamma Mia! Here We Go Again,2018,394700000,0,After 2010
http://www.wikidata.org/entity/Q36951175,Mamma Mia! Here We Go Again,2018,394700000,0,After 2010
http://www.wikidata.org/entity/Q36951175,Mamma Mia! Here We Go Again,2018,394700000,0,After 2010
http://www.wikidata.org/entity/Q38685497,Free Guy,2021,330600000,0,After 2010
http://www.wikidata.org/entity/Q38685497,Free Guy,2021,330600000,0,After 2010
http://www.wikidata.org/entity/Q38685497,Free Guy,2021,330600000,0,After 2010
http://www.wikidata.org/entity/Q38685497,Free Guy,2021,330600000,0,After 2010
http://www.wikidata.org/entity/Q38685497,Free Guy,2021,330600000,0,After 2010
http://www.wikidata.org/entity/Q38685497,Free Guy,2021,330600000,0,After 2010
http://www.wikidata.org/entity/Q39070473,A Quiet Place,2018,340952971,0,After 2010
http://www.wikidata.org/entity/Q39070473,A Quiet Place,2018,340952971,0,After 2010
http://www.wikidata.org/entity/Q39070473,A Quiet Place,2018,340952971,0,After 2010
http://www.wikidata.org/entity/Q39070473,A Quiet Place,2018,340952971,0,After 2010
http://www.wikidata.org/entity/Q39070473,A Quiet Place,2018,340952971,0,After 2010
http://www.wikidata.org/entity/Q40233169,Coach,2018,340100000,0,After 2010
http://www.wikidata.org/entity/Q40233169,Coach,2018,340100000,0,After 2010
http://www.wikidata.org/entity/Q40233169,Coach,2018,340100000,0,After 2010
http://www.wikidata.org/entity/Q42759035,Joker,2019,335477657,1,After 2010
http://www.wikidata.org/entity/Q47300912,Once Upon a Time in Hollywood,2019,374343626,0,After 2010
http://www.wikidata.org/entity/Q52951815,John Wick: Chapter 3 – Parabellum,2019,327281779,0,After 2010
http://www.wikidata.org/entity/Q52951815,John Wick: Chapter 3 – Parabellum,2019,327281779,0,After 2010
http://www.wikidata.org/entity/Q52951815,John Wick: Chapter 3 – Parabellum,2019,327281779,0,After 2010
http://www.wikidata.org/entity/Q52951815,John Wick: Chapter 3 – Parabellum,2019,327281779,0,After 2010
http://www.wikidata.org/entity/Q55178974,Jurassic World Dominion,2022,376851080,0,After 2010
http://www.wikidata.org/entity/Q183555,Pirates of the Caribbean: On Stranger Tides,2011,1045713802,1,After 2010
http://www.wikidata.org/entity/Q183555,Pirates of the Caribbean: On Stranger Tides,2011,1045713802,1,After 2010
http://www.wikidata.org/entity/Q184605,2012,2009,791217826,0,Before 2010
http://www.wikidata.org/entity/Q184605,2012,2009,791217826,0,Before 2010
http://www.wikidata.org/entity/Q184605,2012,2009,791217826,0,Before 2010
http://www.wikidata.org/entity/Q189330,The Dark Knight Rises,2012,1081169825,0,After 2010
http://www.wikidata.org/entity/Q189330,The Dark Knight Rises,2012,1081169825,0,After 2010
http://www.wikidata.org/entity/Q189330,The Dark Knight Rises,2012,1081169825,0,After 2010
http://www.wikidata.org/entity/Q189330,The Dark Knight Rises,2022,1081169825,0,After 2010
http://www.wikidata.org/entity/Q190145,Spider-Man 2,2004,788976453,0,Before 2010
http://www.wikidata.org/entity/Q191100,Transformers: Revenge of the Fallen,2009,836303693,1,Before 2010
http://www.wikidata.org/entity/Q191100,Transformers: Revenge of the Fallen,2009,836303693,1,Before 2010
http://www.wikidata.org/entity/Q191100,Transformers: Revenge of the Fallen,2009,836303693,1,Before 2010
http://www.wikidata.org/entity/Q206497,The Blind Side,2009,975200000,1,Before 2010
http://www.wikidata.org/entity/Q206497,The Blind Side,2010,975200000,1,After 2010
http://www.wikidata.org/entity/Q209538,Iron Man 3,2013,1214811252,1,After 2010
http://www.wikidata.org/entity/Q209538,Iron Man 3,2013,1214811252,1,After 2010
http://www.wikidata.org/entity/Q209538,Iron Man 3,2013,1214811252,1,After 2010
http://www.wikidata.org/entity/Q209538,Iron Man 3,2013,1214811252,1,After 2010
http://www.wikidata.org/entity/Q209538,Iron Man 3,2013,1214811252,1,After 2010
http://www.wikidata.org/entity/Q229808,The Amazing Spider-Man,2012,757930663,1,After 2010
http://www.wikidata.org/entity/Q229808,The Amazing Spider-Man,2012,757930663,1,After 2010
http://www.wikidata.org/entity/Q229808,The Amazing Spider-Man,2012,757930663,1,After 2010
http://www.wikidata.org/entity/Q229808,The Amazing Spider-Man,2012,757930663,1,After 2010
http://www.wikidata.org/entity/Q229808,The Amazing Spider-Man,2014,757930663,1,After 2010
http://www.wikidata.org/entity/Q232009,Harry Potter and the Deathly Hallows – Part 2,2011,1341511219,1,After 2010
http://www.wikidata.org/entity/Q232009,Harry Potter and the Deathly Hallows – Part 2,2011,1341511219,1,After 2010
http://www.wikidata.org/entity/Q232774,Transformers: Dark of the Moon,2011,1123794079,1,After 2010
http://www.wikidata.org/entity/Q232774,Transformers: Dark of the Moon,2011,1123794079,1,After 2010
http://www.wikidata.org/entity/Q283555,Talaash: The Answer Lies Within,2012,1729717500,0,After 2010
http://www.wikidata.org/entity/Q283555,Talaash: The Answer Lies Within,2012,1729717500,0,After 2010
http://www.wikidata.org/entity/Q484442,Spider-Man,2002,825025036,0,Before 2010
http://www.wikidata.org/entity/Q484442,Spider-Man,2002,825025036,0,Before 2010
http://www.wikidata.org/entity/Q484442,Spider-Man,2002,825025036,0,Before 2010
http://www.wikidata.org/entity/Q484442,Spider-Man,2002,825025036,0,Before 2010
http://www.wikidata.org/entity/Q484442,Spider-Man,2002,825025036,0,Before 2010
http://www.wikidata.org/entity/Q484442,Spider-Man,2002,825025036,0,Before 2010
http://www.wikidata.org/entity/Q484442,Spider-Man,2002,825025036,0,Before 2010
http://www.wikidata.org/entity/Q484442,Spider-Man,2002,825025036,0,Before 2010
http://www.wikidata.org/entity/Q574583,The Hunger Games: Catching Fire,2013,865011746,1,After 2010
http://www.wikidata.org/entity/Q574583,The Hunger Games: Catching Fire,2013,865011746,1,After 2010
http://www.wikidata.org/entity/Q574583,The Hunger Games: Catching Fire,2013,865011746,1,After 2010
http://www.wikidata.org/entity/Q574583,The Hunger Games: Catching Fire,2013,865011746,1,After 2010
http://www.wikidata.org/entity/Q586410,Dragon Ball: The Path to Power,1996,1400000000,0,Before 2010
http://www.wikidata.org/entity/Q586410,Dragon Ball: The Path to Power,1996,1400000000,0,Before 2010
http://www.wikidata.org/entity/Q637212,Despicable Me 2,2013,970766005,0,After 2010
http://www.wikidata.org/entity/Q637212,Despicable Me 2,2013,970766005,0,After 2010
http://www.wikidata.org/entity/Q637212,Despicable Me 2,2013,970766005,0,After 2010
http://www.wikidata.org/entity/Q637212,Despicable Me 2,2013,970766005,0,After 2010
http://www.wikidata.org/entity/Q719915,The Hobbit: The Desolation of Smaug,2013,958366855,1,After 2010
http://www.wikidata.org/entity/Q719915,The Hobbit: The Desolation of Smaug,2013,958366855,1,After 2010
http://www.wikidata.org/entity/Q719915,The Hobbit: The Desolation of Smaug,2013,958366855,1,After 2010
http://www.wikidata.org/entity/Q719915,The Hobbit: The Desolation of Smaug,2013,958366855,1,After 2010
http://www.wikidata.org/entity/Q719915,The Hobbit: The Desolation of Smaug,2013,958366855,1,After 2010
http://www.wikidata.org/entity/Q856059,Spring Snow,2005,1270000000,1,Before 2010
http://www.wikidata.org/entity/Q902773,Robo-G,2012,1160000000,0,After 2010
http://www.wikidata.org/entity/Q919649,The Hobbit: The Battle of the Five Armies,2014,956019788,1,After 2010
http://www.wikidata.org/entity/Q919649,The Hobbit: The Battle of the Five Armies,2014,956019788,1,After 2010
http://www.wikidata.org/entity/Q919649,The Hobbit: The Battle of the Five Armies,2014,956019788,1,After 2010
http://www.wikidata.org/entity/Q919649,The Hobbit: The Battle of the Five Armies,2014,956019788,1,After 2010
http://www.wikidata.org/entity/Q919649,The Hobbit: The Battle of the Five Armies,2014,956019788,1,After 2010
http://www.wikidata.org/entity/Q2754817,The Great Yokai War,2005,2000000000,0,Before 2010
http://www.wikidata.org/entity/Q3512046,Jurassic World,2015,1670400637,0,After 2010
http://www.wikidata.org/entity/Q3512046,Jurassic World,2015,1670400637,0,After 2010
http://www.wikidata.org/entity/Q3512046,Jurassic World,2015,1670400637,0,After 2010
http://www.wikidata.org/entity/Q3512046,Jurassic World,2015,1670400637,0,After 2010
http://www.wikidata.org/entity/Q3512046,Jurassic World,2015,1670400637,0,After 2010
http://www.wikidata.org/entity/Q3512046,Jurassic World,2015,1670400637,0,After 2010
http://www.wikidata.org/entity/Q3512046,Jurassic World,2015,1670400637,0,After 2010
http://www.wikidata.org/entity/Q3604746,Avatar: The Way of Water,2022,2176229105,0,After 2010
http://www.wikidata.org/entity/Q3604746,Avatar: The Way of Water,2022,2176229105,0,After 2010
http://www.wikidata.org/entity/Q3604746,Avatar: The Way of Water,2022,2176229105,0,After 2010
http://www.wikidata.org/entity/Q3604746,Avatar: The Way of Water,2025,2176229105,0,After 2010
http://www.wikidata.org/entity/Q4110928,Viy,2014,1200263808,1,After 2010
http://www.wikidata.org/entity/Q4142083,The Hunger Games: Mockingjay – Part 1,2014,755356711,1,After 2010
http://www.wikidata.org/entity/Q4142083,The Hunger Games: Mockingjay – Part 1,2014,755356711,1,After 2010
http://www.wikidata.org/entity/Q18740903,Ferdinand,2017,296100000,1,After 2010
http://www.wikidata.org/entity/Q19321019,Miss Peregrine's Home for Peculiar Children,2016,296485719,1,After 2010
http://www.wikidata.org/entity/Q19321019,Miss Peregrine's Home for Peculiar Children,2016,296485719,1,After 2010
http://www.wikidata.org/entity/Q19321019,Miss Peregrine's Home for Peculiar Children,2016,296485719,1,After 2010
http://www.wikidata.org/entity/Q19321019,Miss Peregrine's Home for Peculiar Children,2016,296485719,1,After 2010
http://www.wikidata.org/entity/Q20751310,Angrej,2015,306800000,0,After 2010
http://www.wikidata.org/entity/Q20762668,Dangal,2016,302900000,0,After 2010
http://www.wikidata.org/entity/Q20762668,Dangal,2016,302900000,0,After 2010
http://www.wikidata.org/entity/Q753517,Limitless,2011,161849455,1,After 2010
http://www.wikidata.org/entity/Q753517,Limitless,2011,161849455,1,After 2010
http://www.wikidata.org/entity/Q831800,Speed 2: Cruise Control,1997,164508066,0,Before 2010
http://www.wikidata.org/entity/Q679679,House of Wax,2005,1985563,1,Before 2010
http://www.wikidata.org/entity/Q679679,House of Wax,2005,1985563,1,Before 2010
http://www.wikidata.org/entity/Q839825,Wilde,1997,2000000,1,Before 2010
http://www.wikidata.org/entity/Q839825,Wilde,1997,2000000,1,Before 2010
http://www.wikidata.org/entity/Q286868,Noah,2014,362637473,1,After 2010
http://www.wikidata.org/entity/Q288173,Mission: Impossible III,2006,398479497,1,Before 2010
http://www.wikidata.org/entity/Q288173,Mission: Impossible III,2006,398479497,1,Before 2010
http://www.wikidata.org/entity/Q288173,Mission: Impossible III,2006,398479497,1,Before 2010
http://www.wikidata.org/entity/Q327685,The Karate Kid,2010,359100000,0,After 2010
http://www.wikidata.org/entity/Q327685,The Karate Kid,2010,359100000,0,After 2010
http://www.wikidata.org/entity/Q327685,The Karate Kid,2010,359100000,0,After 2010
http://www.wikidata.org/entity/Q327685,The Karate Kid,2010,359100000,0,After 2010
http://www.wikidata.org/entity/Q102180106,Deadpool & Wolverine,2024,1338073645,1,After 2010
http://www.wikidata.org/entity/Q102180106,Deadpool & Wolverine,2024,1338073645,1,After 2010
http://www.wikidata.org/entity/Q104532857,A Little Red Flower,2020,1433000000,0,After 2010
http://www.wikidata.org/entity/Q106253457,Sniper,2020,1531496000,0,After 2010
http://www.wikidata.org/entity/Q108528962,The Challenge,2023,1766892041,0,After 2010
http://www.wikidata.org/entity/Q110599102,Nice View,2022,1380000000,0,After 2010
http://www.wikidata.org/entity/Q110599102,Nice View,2022,1380000000,0,After 2010
http://www.wikidata.org/entity/Q124570438,Article 20,2024,2297000000,0,After 2010
http://www.wikidata.org/entity/Q124624585,Ice 3,2024,1855000000,0,After 2010
http://www.wikidata.org/entity/Q136523547,Alice in Wonderland,2025,1295000000,1,After 2010
http://www.wikidata.org/entity/Q85790963,Operation Mincemeat,2021,15710164,0,After 2010
http://www.wikidata.org/entity/Q85790963,Operation Mincemeat,2022,15710164,0,After 2010
http://www.wikidata.org/entity/Q85790963,Operation Mincemeat,2022,15710164,0,After 2010
http://www.wikidata.org/entity/Q85790963,Operation Mincemeat,2022,15710164,0,After 2010
http://www.wikidata.org/entity/Q85790963,Operation Mincemeat,2022,15710164,0,After 2010
http://www.wikidata.org/entity/Q85790963,Operation Mincemeat,2022,15710164,0,After 2010
http://www.wikidata.org/entity/Q85790963,Operation Mincemeat,2022,15710164,0,After 2010
http://www.wikidata.org/entity/Q85790963,Operation Mincemeat,2022,15710164,0,After 2010
http://www.wikidata.org/entity/Q85790963,Operation Mincemeat,2022,15710164,0,After 2010
http://www.wikidata.org/entity/Q85790963,Operation Mincemeat,2022,15710164,0,After 2010
http://www.wikidata.org/entity/Q85790963,Operation Mincemeat,2022,15710164,0,After 2010
http://www.wikidata.org/entity/Q85790963,Operation Mincemeat,2022,15710164,0,After 2010
http://www.wikidata.org/entity/Q85790963,Operation Mincemeat,2022,15710164,0,After 2010
http://www.wikidata.org/entity/Q85790963,Operation Mincemeat,2022,15710164,0,After 2010
http://www.wikidata.org/entity/Q85790963,Operation Mincemeat,2022,15710164,0,After 2010
http://www.wikidata.org/entity/Q85790963,Operation Mincemeat,2022,15710164,0,After 2010
http://www.wikidata.org/entity/Q85790963,Operation Mincemeat,2022,15710164,0,After 2010
http://www.wikidata.org/entity/Q85790963,Operation Mincemeat,2022,15710164,0,After 2010
http://www.wikidata.org/entity/Q102067365,Retirement Home,2022,15391311,0,After 2010
http://www.wikidata.org/entity/Q102067365,Retirement Home,2022,15560767,0,After 2010
http://www.wikidata.org/entity/Q102067365,Retirement Home,2022,15391311,0,After 2010
http://www.wikidata.org/entity/Q102067365,Retirement Home,2022,15560767,0,After 2010
http://www.wikidata.org/entity/Q102067365,Retirement Home,2022,15391311,0,After 2010
http://www.wikidata.org/entity/Q102067365,Retirement Home,2022,15560767,0,After 2010
http://www.wikidata.org/entity/Q102067365,Retirement Home,2022,15391311,0,After 2010
http://www.wikidata.org/entity/Q102067365,Retirement Home,2022,15560767,0,After 2010
http://www.wikidata.org/entity/Q104814965,A Stand Worthy of Men,2021,15635108,0,After 2010
http://www.wikidata.org/entity/Q104889029,Blacklight,2022,15902207,0,After 2010
